unit,quantity,rate,gi_amount,from_party_id,to_party_id,consignment_id,party_payment,paid_amount,created_at
20KG,63,220,13860,33,33,48,1/21/2025,13860
10KG,227,110,24970,130,526,48,1/4/2025,24970
10KG,100,110,11000,172,340,48,1/4/2025,11000
10KG,91,110,10010,178,530,48,1/8/2025,10010
10KG,31,110,3410,178,530,48,1/8/2025,3410
10KG,92,110,10120,178,51,48,1/7/2025,10120
10KG,54,110,5940,178,51,48,1/7/2025,5940
20KG,89,220,19580,2,521,49,,
20KG,40,220,8800,182,182,49,,
20KG,234,220,51480,17,17,49,,
20KG,205,220,45100,6,6,49,1/6/2025,45100
20KG,142,220,31240,35,35,49,1/13/2025,31240
20KG,311,220,68420,10,10,49,,
20KG,151,220,33220,72,21,49,,
20KG,75,220,16500,37,37,49,,
10KG,612,110,67320,7,7,50,1/13/2025,67320
10KG,77,110,8470,89,89,50,1/13/2025,8470
10KG,41,110,4510,7,7,50,1/13/2025,4510
10KG,41,110,4510,82,82,50,1/13/2025,4510
10KG,119,110,13090,11,11,50,1/13/2025,13090
10KG,83,110,9130,24,24,50,1/13/2025,9130
10KG,19,110,2090,183,531,50,1/13/2025,2090
10KG,39,110,4290,183,531,50,1/13/2025,4290
10KG,64,110,7040,184,43,50,1/13/2025,7040
10KG,4,110,440,9,9,50,1/13/2025,440
10KG,46,110,5060,110,110,50,,
10KG,46,110,5060,70,70,50,1/13/2025,5060
10KG,82,110,9020,185,532,50,1/13/2025,9020
10KG,125,110,13750,185,532,50,1/13/2025,13750
10KG,104,110,11440,123,21,50,1/13/2025,11440
10KG,48,110,5280,104,104,50,1/13/2025,5280
10KG,114,110,12540,11,11,50,1/13/2025,12540
10KG,52,110,5720,152,152,50,1/16/2025,5720
10KG,33,110,3630,78,533,50,1/13/2025,3630
10KG,12,110,1320,186,534,50,1/13/2025,1320
10KG,103,110,11330,11,11,50,,
10KG,105,110,11550,40,40,50,1/13/2025,11550
10KG,51,110,5610,82,82,50,1/21/2025,5610
10KG,74,110,8140,69,39,50,,
10KG,54,110,5940,136,136,50,1/22/2025,5940
10KG,50,110,5500,187,83,50,1/13/2025,5500
10KG,50,110,5500,188,463,50,1/13/2025,5500
10KG,57,110,6270,152,152,50,1/16/2025,6270
10KG,87,110,9570,83,83,50,1/13/2025,9570
10KG,30,110,3300,189,189,50,1/13/2025,3300
10KG,54,110,5940,13,13,50,1/13/2025,5940
10KG,39,110,4290,90,90,50,1/13/2025,4290
10KG,31,110,3410,137,137,50,1/25/2025,3410
10KG,54,110,5940,161,28,50,1/13/2025,5940
10KG,80,110,8800,26,26,51,1/18/2025,8800
10KG,95,110,10450,26,26,51,1/18/2025,10450
10KG,95,110,10450,172,340,51,1/18/2025,10450
10KG,134,110,14740,160,74,51,12/31/2024,14740
10KG,50,110,5500,190,412,51,2/18/2025,5500
10KG,44,110,4840,191,139,51,1/18/2025,4840
10KG,49,110,5390,192,529,51,,
10KG,67,110,7370,193,174,51,1/31/2025,7370
10KG,127,110,13970,71,71,51,3/19/2025,13970
10KG,40,110,4400,194,194,51,1/22/2025,4400
10KG,41,110,4510,195,195,51,1/28/2025,4510
10KG,20,110,2200,196,196,51,4/24/2025,2200
10KG,207,110,22770,155,412,51,2/18/2025,22770
10KG,103,110,11330,30,30,51,,
10KG,141,110,15510,99,99,51,1/23/2025,15510
10KG,332,110,36520,77,8,51,2/24/2025,36520
10KG,146,110,16060,38,38,51,1/20/2025,16060
10KG,71,110,7810,67,67,51,1/22/2025,7810
10KG,175,110,19250,123,21,51,1/18/2025,19250
10KG,115,110,12650,33,33,51,1/22/2025,12650
15KG,57,170,9690,55,55,51,1/18/2025,9690
15KG,59,170,10030,197,197,51,1/20/2025,10030
10KG,50,110,5500,198,198,51,,
10KG,95,110,10450,178,530,51,1/18/2025,10450
10KG,47,110,5170,178,530,51,1/18/2025,5170
10KG,96,110,10560,178,51,51,1/24/2025,10560
10KG,46,110,5060,178,51,51,1/24/2025,5060
10KG,33,110,3630,178,51,51,1/24/2025,3630
20KG,580,220,127600,4,32,52,,
20KG,354,220,77880,22,529,52,,
20KG,192,220,42240,75,25,52,,
20KG,39,220,8580,76,1,52,,
20KG,25,220,5500,85,20,52,,
20KG,17,220,3740,37,20,52,,
20KG,120,220,26400,6,6,53,1/11/2025,26400
20KG,251,220,55220,10,10,53,,
20KG,136,220,29920,5,5,53,1/4/2025,29920
20KG,42,220,9240,37,37,53,,
20KG,18,220,3960,96,96,53,,
20KG,55,220,12100,144,20,53,,
20KG,79,220,17380,132,132,53,,
20KG,79,220,17380,35,35,53,1/16/2025,17380
20KG,201,220,44220,16,16,53,,
20KG,100,220,22000,2,521,53,,
20KG,31,220,6820,182,182,53,,
20KG,27,220,5940,129,129,53,,
20KG,136,220,29920,49,49,54,,
20KG,173,220,38060,81,15,54,,
20KG,56,220,12320,132,132,54,,
20KG,81,220,17820,179,179,54,,
20KG,106,220,23320,17,17,54,,
20KG,227,220,49940,9,9,54,1/27/2025,49940
20KG,69,220,15180,72,21,54,,
20KG,248,220,54560,199,20,54,,
10KG,51,110,5610,151,151,54,1/4/2025,5610
10KG,50,110,5500,63,63,54,1/20/2025,5500
10KG,97,110,10670,161,28,54,1/14/2025,10670
20KG,686,220,150920,3,3,55,,
20KG,263,220,57860,34,34,55,,
20KG,125,220,27500,112,112,55,,
20KG,86,220,18920,16,16,55,,
20KG,79,220,17380,95,1,55,,
20KG,74,220,16280,81,15,56,,
20KG,182,220,40040,35,35,56,1/16/2025,40040
20KG,70,220,15400,5,5,56,1/4/2025,15400
20KG,461,220,101420,14,20,56,,
20KG,75,220,16500,6,6,56,1/11/2025,16500
20KG,136,220,29920,2,521,56,,
20KG,34,220,7480,182,182,56,,
20KG,75,220,16500,171,171,56,,
20KG,389,220,85580,10,10,57,,
20KG,176,220,38720,36,36,57,,
20KG,45,220,9900,2,20,57,,
20KG,30,220,6600,2,20,57,,
15KG,87,170,14790,55,55,57,1/22/2025,14790
15KG,85,170,14450,197,197,57,1/22/2025,14450
10KG,216,110,23760,200,535,57,1/22/2025,23760
10KG,89,110,9790,38,38,57,1/22/2025,9790
10KG,70,110,7700,33,33,57,1/22/2025,7700
10KG,5,110,550,74,53,57,,
10KG,210,110,23100,172,256,57,1/22/2025,23100
10KG,199,110,21890,169,74,57,12/2/2025,19900
10KG,171,110,18810,201,158,57,1/22/2025,18810
10KG,9,110,990,1,1,57,1/22/2025,990
20KG,243,220,53460,22,22,58,,
20KG,78,220,17160,19,19,58,2/6/2025,17160
20KG,474,220,104280,23,23,58,1/14/2025,104280
20KG,168,220,36960,49,49,58,,
20KG,117,220,25740,53,53,58,,
20KG,76,220,16720,150,527,58,,
10KG,80,110,8800,26,26,59,1/18/2025,8800
10KG,80,110,8800,27,27,59,1/16/2025,8800
10KG,101,110,11110,90,90,59,1/17/2025,11110
10KG,53,110,5830,13,13,59,1/15/2025,5830
10KG,97,110,10670,24,24,59,1/15/2025,10670
10KG,76,110,8360,125,83,59,1/15/2025,8360
10KG,76,110,8360,187,83,59,1/15/2025,8360
10KG,32,110,3520,89,89,59,1/15/2025,3520
10KG,32,110,3520,68,68,59,1/15/2025,3520
10KG,73,110,8030,69,39,59,,
10KG,132,110,14520,54,54,59,1/15/2025,14520
10KG,53,110,5830,82,82,59,1/21/2025,5830
10KG,54,110,5940,39,39,59,1/15/2025,5940
10KG,85,110,9350,7,7,59,1/16/2025,9350
10KG,107,110,11770,83,83,59,1/15/2025,11770
10KG,132,110,14520,140,39,59,1/15/2025,14520
10KG,58,110,6380,183,531,59,1/15/2025,6380
10KG,77,110,8470,30,30,59,,
10KG,116,110,12760,99,99,59,1/18/2025,12760
10KG,40,110,4400,9,9,59,1/25/2025,4400
10KG,617,110,67870,202,202,59,2/4/2025,67870
10KG,75,110,8250,11,11,59,,
10KG,38,110,4180,198,198,59,,
10KG,7,110,770,5,5,59,1/15/2025,
10KG,76,110,8360,123,21,59,1/15/2025,
10KG,108,110,11880,31,31,59,1/15/2025,
10KG,54,110,5940,157,157,59,1/18/2025,5940
20KG,165,220,36300,9,9,60,1/27/2025,36300
20KG,77,220,16940,35,35,60,1/13/2025,16940
20KG,102,220,22440,2,521,60,,
20KG,284,220,62480,14,20,60,,
20KG,112,220,24640,132,132,60,,
20KG,213,220,46860,203,15,60,1/9/2025,46860
20KG,156,220,34320,36,36,60,,
20KG,59,220,12980,131,20,60,,
20KG,22,220,4840,36,36,60,,
20KG,40,220,8800,143,510,60,,
20KG,100,220,22000,22,22,61,,
20KG,413,220,90860,23,23,61,1/14/2025,90860
20KG,55,220,12100,112,20,61,,
20KG,262,220,57640,16,16,61,,
20KG,110,220,24200,121,523,61,,
20KG,90,220,19800,204,20,61,,
20KG,127,220,27940,5,5,61,1/27/2025,27940
20KG,82,220,18040,49,49,61,,
20KG,29,220,6380,205,205,61,,
20KG,395,220,86900,10,10,62,,
20KG,182,220,40040,5,5,62,1/13/2025,40040
20KG,120,220,26400,17,17,62,,
20KG,134,220,29480,29,29,62,,
20KG,123,220,27060,6,6,62,1/11/2025,27060
20KG,85,220,18700,148,20,62,,
20KG,30,220,6600,78,20,62,,
20KG,30,220,6600,206,20,62,,
20KG,184,220,40480,2,521,63,,
20KG,33,220,7260,182,182,63,,
20KG,81,220,17820,6,6,63,1/11/2025,17820
20KG,189,220,41580,29,29,63,,
20KG,154,220,33880,5,5,63,1/13/2025,33880
20KG,76,220,16720,36,36,63,,
20KG,94,220,20680,204,20,63,,
20KG,77,220,16940,5,9,63,2/4/2025,16940
20KG,284,220,62480,14,20,63,,
20KG,413,220,90860,10,10,64,,
20KG,167,220,36740,17,17,64,,
20KG,88,220,19360,74,53,64,,
20KG,44,220,9680,132,132,64,,
20KG,215,220,47300,81,15,64,,
20KG,86,220,18920,112,20,64,,
20KG,43,220,9460,1,1,64,,
20KG,94,220,20680,72,21,64,,
20KG,46,220,10120,72,142,64,,
20KG,616,220,135520,4,32,65,,
20KG,163,220,35860,16,16,65,,
20KG,223,220,49060,75,25,65,,
20KG,195,220,42900,49,49,65,,
10KG,141,110,15510,26,26,66,1/18/2025,15510
10KG,71,110,7810,26,26,66,1/18/2025,7810
10KG,55,110,6050,89,89,66,1/31/2025,6050
10KG,56,110,6160,136,136,66,1/22/2025,6160
10KG,68,110,7480,63,63,66,1/24/2025,7480
10KG,47,110,5170,54,54,66,1/18/2025,5170
10KG,78,110,8580,13,13,66,1/18/2025,8580
10KG,99,110,10890,90,90,66,1/18/2025,10890
10KG,34,110,3740,94,94,66,1/18/2025,3740
10KG,25,110,2750,202,202,66,1/18/2025,2750
15KG,11,170,1870,55,55,66,1/18/2025,1870
15KG,11,170,1870,197,197,66,1/18/2025,1870
15KG,40,170,6800,197,197,66,1/18/2025,6800
15KG,40,170,6800,55,55,66,1/18/2025,6800
10KG,30,110,3300,189,189,66,1/18/2025,3300
10KG,1,110,110,207,207,66,1/18/2025,110
10KG,22,110,2420,208,208,66,1/18/2025,2420
10KG,60,110,6600,83,83,66,4/4/2025,6600
10KG,41,110,4510,87,87,66,2/24/2025,4510
10KG,39,110,4290,183,531,66,1/18/2025,4290
10KG,20,110,2200,183,183,66,,
10KG,22,110,2420,40,40,66,2/27/2025,2420
10KG,36,110,3960,30,30,66,,
10KG,20,110,2200,99,99,66,1/18/2025,2200
10KG,43,110,4730,78,533,66,1/21/2025,4730
10KG,13,110,1430,9,9,66,2/4/2025,1430
10KG,67,110,7370,104,104,66,1/18/2025,7370
10KG,66,110,7260,105,105,66,1/18/2025,7260
10KG,75,110,8250,161,28,66,1/18/2025,8250
10KG,60,110,6600,123,21,66,2/5/2025,6600
10KG,124,110,13640,38,38,66,1/20/2025,13640
10KG,67,110,7370,87,87,66,2/24/2025,7370
10KG,127,110,13970,166,529,66,,
10KG,39,110,4290,23,23,66,1/27/2025,4290
10KG,36,110,3960,46,46,66,1/27/2025,3960
10KG,98,110,10780,161,161,66,,
10KG,139,110,15290,6,6,66,1/20/2025,15290
10KG,49,110,5390,30,30,66,,
10KG,70,110,7700,175,463,66,1/18/2025,7700
10KG,83,110,9130,175,11,66,,
10KG,28,110,3080,183,398,66,1/18/2025,3080
10KG,42,110,4620,209,212,66,1/18/2025,4620
10KG,5,110,550,74,53,66,,
10KG,105,110,11550,193,174,66,1/18/2025,11550
10KG,7,110,770,5,5,66,1/18/2025,770
10KG,80,110,8800,198,198,66,,
10KG,65,110,7150,24,24,66,1/18/2025,7150
10KG,50,110,5500,83,83,66,4/4/2025,5500
10KG,49,110,5390,188,62,66,1/18/2025,5390
10KG,90,110,9900,69,39,66,,
10KG,63,110,6930,178,51,66,1/18/2025,6930
10KG,50,110,5500,178,530,66,1/28/2025,5500
20KG,463,220,101860,75,25,67,,
20KG,193,220,42460,49,49,67,,
20KG,75,220,16500,16,16,67,,
20KG,152,220,33440,33,33,67,1/28/2025,33440
20KG,132,220,29040,5,5,67,1/13/2025,29040
20KG,162,220,35640,204,204,67,,
20KG,387,220,85140,9,9,68,2/4/2025,85140
20KG,204,220,44880,134,134,68,,
20KG,82,220,18040,35,35,68,1/16/2025,18040
20KG,50,220,11000,83,25,68,,
20KG,153,220,33660,210,210,68,,
20KG,85,220,18700,81,15,68,,
20KG,185,220,40700,29,29,68,,
10KG,69,110,7590,24,24,69,1/23/2025,7590
10KG,1,110,110,54,54,69,1/23/2025,110
10KG,6,110,660,211,74,69,,
10KG,290,110,31900,27,27,69,1/23/2025,31900
10KG,44,110,4840,70,70,69,,
10KG,15,110,1650,212,212,69,1/23/2025,1650
10KG,52,110,5720,87,87,69,1/23/2025,5720
10KG,29,110,3190,87,87,69,1/23/2025,3190
20KG,71,220,15620,47,47,69,1/23/2025,15620
10KG,92,110,10120,42,42,69,1/23/2025,10120
10KG,55,110,6050,83,83,69,1/23/2025,6050
10KG,76,110,8360,47,47,69,1/23/2025,8360
10KG,241,110,26510,7,7,69,1/23/2025,26510
10KG,56,110,6160,184,65,69,2/22/2025,6160
10KG,42,110,4620,30,30,69,,
10KG,35,110,3850,13,13,69,1/23/2025,3850
10KG,53,110,5830,90,90,69,1/23/2025,5830
10KG,189,110,20790,123,21,69,1/28/2025,20790
10KG,86,110,9460,11,11,69,,
10KG,65,110,7150,74,277,69,1/23/2025,7150
10KG,25,110,2750,9,9,69,1/27/2025,2750
10KG,36,110,3960,198,198,69,,
10KG,43,110,4730,82,82,69,1/21/2025,4730
10KG,43,110,4730,126,39,69,1/23/2025,4730
10KG,43,110,4730,213,213,69,1/23/2025,4730
10KG,69,110,7590,63,63,69,1/23/2025,7590
10KG,69,110,7590,54,54,69,1/23/2025,7590
10KG,134,110,14740,93,11,69,,
10KG,118,110,12980,48,48,69,1/28/2025,12980
10KG,69,110,7590,165,71,69,3/19/2025,7590
20KG,275,220,60500,36,36,70,,
20KG,174,220,38280,72,21,70,,
20KG,160,220,35200,132,132,70,,
20KG,100,220,22000,211,74,70,,
20KG,30,220,6600,137,137,70,,
20KG,231,220,50820,81,15,70,,
20KG,75,220,16500,95,1,70,,
20KG,82,220,18040,19,19,70,2/6/2025,18040
10KG,70,110,7700,161,28,71,1/22/2025,7700
10KG,81,110,8910,104,104,71,1/30/2025,8910
10KG,52,110,5720,151,151,71,1/25/2025,5720
10KG,51,110,5610,71,71,71,1/22/2025,5610
15KG,58,170,9860,55,55,71,1/22/2025,9860
15KG,59,110,10030,197,197,71,1/22/2025,10030
10KG,108,110,11880,166,529,71,,
10KG,71,110,7810,214,395,71,1/22/2025,7810
10KG,147,110,16170,215,74,71,1/6/2025,16170
10KG,43,110,4730,33,33,71,1/30/2025,4730
10KG,139,110,15290,178,51,71,2/3/2025,15290
10KG,111,110,12210,178,536,71,3/12/2025,12210
10KG,53,220,5830,178,537,71,1/22/2025,5830
20KG,518,220,113960,10,10,72,,
20KG,387,220,85140,29,29,72,,
20KG,74,220,16280,211,74,72,,
20KG,128,220,28160,16,16,72,,
20KG,172,220,37840,5,5,72,1/13/2025,37840
20KG,595,220,130900,3,3,73,,
20KG,518,220,113960,4,32,73,,
20KG,61,220,13420,121,523,73,,
20KG,100,220,22000,49,49,73,,
20KG,357,220,78540,6,6,74,1/14/2025,78540
20KG,268,220,58960,35,35,74,1/20/2025,58960
20KG,86,220,18920,132,132,74,,
20KG,73,220,16060,37,37,74,,
20KG,97,220,21340,210,210,74,,
20KG,31,220,6820,83,25,74,,
20KG,18,220,3960,134,134,74,,
20KG,52,220,11440,96,96,74,,
20KG,44,220,9680,2,2,74,,
20KG,51,220,11220,129,20,74,,
20KG,41,220,9020,113,20,74,,
20KG,28,110,6160,131,20,74,,
10KG,279,110,30690,30,30,75,,
10KG,4,110,440,37,37,75,1/22/2025,440
10KG,101,110,11110,191,139,75,1/22/2025,11110
10KG,5,110,550,211,74,75,1/6/2025,550
10KG,29,110,3190,175,463,75,1/22/2025,3190
10KG,86,110,9460,175,11,75,,
10KG,51,110,5610,27,27,75,1/22/2025,5610
10KG,50,110,5500,65,65,75,2/22/2025,5500
10KG,51,110,5610,48,48,75,1/23/2025,5100
10KG,141,110,15510,6,6,75,1/27/2025,15510
10KG,124,110,13640,78,533,75,1/22/2025,13640
10KG,135,110,14850,47,47,75,1/22/2025,14850
10KG,74,110,8140,24,24,75,1/22/2025,8140
10KG,44,110,4840,83,83,75,1/22/2025,4840
10KG,40,110,4400,13,13,75,1/22/2025,4400
10KG,41,110,4510,90,90,75,1/22/2025,4510
10KG,110,110,12100,140,39,75,1/22/2025,12100
10KG,47,110,5170,82,82,75,1/21/2025,5170
10KG,47,110,5170,126,39,75,1/22/2025,5170
10KG,43,110,4730,67,67,75,1/22/2025,4730
10KG,43,110,4730,184,43,75,1/22/2025,4730
10KG,112,110,12320,161,28,75,1/22/2025,12320
10KG,183,110,20130,175,11,75,,
10KG,42,110,4620,151,151,75,1/22/2025,4620
10KG,41,110,4510,137,137,75,1/28/2025,4510
10KG,28,110,3080,63,63,75,1/22/2025,3080
10KG,112,110,12320,172,256,75,1/7/2025,12320
10KG,150,110,16500,74,74,75,1/6/2025,16500
10KG,171,110,18810,214,395,75,1/11/2025,18810
10KG,143,110,15730,158,158,75,1/22/2025,15730
10KG,140,110,15400,26,26,75,1/22/2025,15400
10KG,53,110,5830,1,1,75,1/22/2025,5830
10KG,39,110,4290,178,530,75,1/22/2025,4290
10KG,69,110,7590,178,530,75,1/22/2025,7590
10KG,94,110,10340,178,51,75,1/22/2025,10340
10KG,21,220,2310,178,51,75,1/22/2025,2310
20KG,173,220,38060,2,521,76,,
20KG,100,220,22000,182,182,76,,
20KG,58,220,12760,216,216,76,,
20KG,218,220,47960,35,35,76,1/16/2025,47960
20KG,201,220,44220,9,9,76,2/4/2025,44220
20KG,25,220,5500,132,132,76,,
20KG,77,220,16940,37,37,76,,
20KG,49,220,10780,76,1,76,,
20KG,36,220,7920,113,20,76,,
20KG,222,110,48840,36,36,76,,
10KG,56,110,6160,27,27,77,1/18/2025,6160
10KG,126,110,13860,78,533,77,1/18/2025,13860
10KG,71,110,7810,175,11,77,,
10KG,19,110,2090,37,37,77,1/18/2025,2090
10KG,265,110,29150,123,21,77,1/18/2025,29150
10KG,75,110,8250,151,151,77,1/18/2025,8250
10KG,75,110,8250,161,28,77,1/18/2025,8250
10KG,94,110,10340,71,71,77,1/18/2025,10340
10KG,171,110,18810,38,38,77,2/6/2025,18810
10KG,124,110,13640,93,11,77,1/18/2025,13640
10KG,63,110,6930,74,277,77,1/18/2025,6930
10KG,26,110,2860,153,65,77,1/18/2025,2860
10KG,92,110,10120,193,174,77,1/31/2025,10120
10KG,93,110,10230,83,83,77,1/18/2025,10230
10KG,26,110,2860,71,71,77,1/18/2025,2860
10KG,73,110,8030,217,217,77,2/22/2025,8030
10KG,74,110,8140,106,106,77,2/20/2025,8140
10KG,4,110,440,218,218,77,1/18/2025,440
10KG,168,110,18480,40,40,77,1/18/2025,18480
10KG,71,110,7810,13,13,77,1/18/2025,7810
10KG,59,110,6490,90,90,77,1/18/2025,6490
10KG,105,110,11550,67,67,77,1/18/2025,11550
10KG,68,110,7480,42,42,77,1/18/2025,7480
10KG,41,110,4510,37,37,77,1/18/2025,4510
10KG,48,110,5280,184,43,77,1/18/2025,5280
10KG,48,220,5280,157,157,77,1/18/2025,5280
20KG,40,220,8800,47,47,77,1/18/2025,8800
20KG,196,220,43120,75,25,78,,
20KG,135,220,29700,112,20,78,,
20KG,78,220,17160,95,1,78,,
20KG,152,220,33440,76,1,78,,
20KG,250,220,55000,16,16,78,,
20KG,151,220,33220,34,34,78,,
20KG,64,220,14080,19,19,78,2/6/2025,14080
20KG,110,220,24200,5,5,78,1/13/2025,24200
20KG,410,220,90200,10,10,79,,
20KG,74,220,16280,219,20,79,,
20KG,20,220,4400,182,182,79,,
20KG,36,220,7920,2,2,79,,
20KG,60,220,13200,29,29,79,,
20KG,20,220,4400,96,96,79,,
20KG,367,220,80740,10,10,79,,
20KG,168,110,36960,6,6,79,1/14/2025,36960
10KG,190,110,20900,220,7,80,1/18/2025,20900
10KG,118,110,12980,221,299,80,1/18/2025,12980
10KG,40,110,4400,71,71,80,,
10KG,79,110,8690,6,6,80,1/18/2025,8690
10KG,58,110,6380,11,11,80,,
10KG,106,110,11660,222,538,80,4/16/2025,11660
10KG,44,110,4840,87,87,80,1/18/2025,4840
10KG,96,110,10560,105,105,80,1/18/2025,10560
10KG,69,110,7590,104,104,80,1/18/2025,7590
10KG,9,110,990,35,35,80,1/18/2025,990
10KG,86,110,9460,223,139,80,1/18/2025,9460
10KG,109,110,11990,30,30,80,,
10KG,74,110,8140,99,99,80,1/18/2025,8140
10KG,29,110,3190,224,224,80,1/18/2025,3190
10KG,23,110,2530,225,225,80,1/18/2025,2530
10KG,148,110,16280,26,26,80,1/23/2025,16280
10KG,63,110,6930,82,82,80,1/21/2025,6930
10KG,35,110,3850,76,1,80,1/18/2025,3850
10KG,51,110,5610,95,1,80,1/18/2025,5610
10KG,58,110,6380,226,45,80,,
10KG,160,170,17600,227,346,80,1/31/2025,17600
15KG,20,170,3400,55,55,80,1/18/2025,3400
15KG,19,110,3230,197,197,80,1/18/2025,3230
10KG,46,110,5060,212,212,80,1/18/2025,5060
10KG,11,110,1210,70,70,80,1/18/2025,1210
10KG,192,110,21120,130,526,80,1/18/2025,21120
10KG,126,110,13860,172,256,80,,
10KG,150,110,16500,214,395,80,,
10KG,24,110,2640,5,5,80,1/27/2025,2640
10KG,257,110,28270,228,74,80,,
10KG,1,110,110,5,5,80,1/18/2025,110
10KG,38,110,4180,178,530,80,1/28/2025,4180
10KG,113,220,12430,178,51,80,1/18/2025,12430
20KG,131,220,28820,29,29,81,,
20KG,22,220,4840,219,20,81,,
20KG,56,220,12320,35,35,81,2/24/2025,12320
20KG,205,220,45100,132,132,81,,
20KG,110,220,24200,210,210,81,,
20KG,176,220,38720,9,9,81,2/4/2025,38720
20KG,51,220,11220,5,5,81,1/13/2025,11220
20KG,34,110,7480,129,20,81,,
10KG,58,220,6380,14,14,81,1/31/2025,6380
20KG,30,110,6600,47,47,81,1/18/2025,6600
10KG,71,110,7810,9,9,81,2/4/2025,7810
10KG,82,110,9020,7,7,81,2/5/2025,9020
10KG,48,110,5280,83,83,81,1/20/2025,5280
10KG,103,110,11330,47,47,81,1/18/2025,11330
10KG,125,110,13750,24,24,81,1/24/2025,13750
10KG,56,110,6160,148,39,81,1/30/2025,6160
10KG,136,110,14960,37,37,81,1/20/2025,14960
10KG,21,110,2310,189,189,81,1/25/2025,2310
10KG,21,220,2310,42,42,81,1/18/2025,2310
20KG,553,220,121660,4,32,82,,
20KG,52,220,11440,229,20,82,,
20KG,290,220,63800,16,16,82,,
20KG,113,220,24860,49,49,82,,
20KG,160,110,35200,112,20,82,,
10KG,317,110,34870,7,7,83,1/24/2025,34870
10KG,60,110,6600,230,7,83,1/24/2025,6600
10KG,61,110,6710,126,7,83,1/24/2025,6710
10KG,145,110,15950,231,7,83,1/24/2025,15950
10KG,175,110,19250,47,47,83,1/24/2025,19250
10KG,48,110,5280,83,83,83,1/24/2025,5280
10KG,85,110,9350,40,40,83,1/24/2025,9350
10KG,43,110,4730,232,62,83,1/24/2025,4730
10KG,98,110,10780,69,39,83,,
10KG,187,110,20570,42,42,83,1/24/2025,20570
10KG,51,110,5610,54,54,83,1/24/2025,5610
10KG,96,110,10560,37,37,83,1/24/2025,10560
10KG,20,110,2200,9,9,83,1/27/2025,2200
10KG,42,110,4620,208,208,83,1/24/2025,4620
10KG,36,110,3960,184,43,83,1/24/2025,3960
10KG,36,110,3960,157,157,83,,
10KG,116,110,12760,26,26,83,1/28/2025,12760
10KG,58,170,6380,82,82,83,1/21/2025,6380
15KG,26,110,4420,82,82,83,1/21/2025,4420
10KG,43,110,4730,140,39,83,1/24/2025,4730
10KG,248,110,27280,123,21,83,1/25/2025,27280
10KG,130,110,14300,78,533,83,1/24/2025,14300
10KG,54,110,5940,30,30,83,,
10KG,66,110,7260,225,225,83,1/24/2025,7260
10KG,31,110,3410,224,62,83,1/24/2025,3410
10KG,71,110,7810,99,99,83,1/27/2025,7810
10KG,64,110,7040,87,87,83,1/24/2025,7040
10KG,28,110,3080,48,48,83,1/24/2025,3080
10KG,56,110,6160,71,71,83,3/3/2025,6160
10KG,56,110,6160,226,45,83,,
10KG,75,110,8250,147,174,83,2/18/2025,8250
10KG,207,110,22770,93,11,83,,
10KG,112,220,12320,6,6,83,1/24/2025,12320
20KG,232,220,51040,6,6,84,1/20/2025,51040
20KG,40,220,8800,132,132,84,,
20KG,129,220,28380,132,132,84,,
20KG,95,220,20900,35,35,84,1/24/2025,20900
20KG,115,220,25300,49,49,84,,
20KG,113,220,24860,76,1,84,,
20KG,47,220,10340,143,510,84,,
20KG,45,220,9900,144,20,84,,
20KG,56,220,12320,78,20,84,,
20KG,40,220,8800,129,20,84,,
20KG,35,220,7700,233,20,84,,
20KG,11,220,2420,179,20,84,,
20KG,44,220,9680,72,21,84,,
20KG,155,220,34100,182,182,84,,
20KG,36,220,7920,219,20,84,,
20KG,305,220,67100,10,10,85,,
20KG,171,220,37620,10,10,85,,
20KG,279,220,61380,29,29,85,,
20KG,294,220,64680,76,1,85,,
20KG,85,220,18700,234,539,85,,
20KG,47,110,10340,96,96,85,,
10KG,117,110,12870,235,235,86,,
10KG,57,110,6270,82,82,86,2/26/2025,6270
10KG,90,110,9900,26,26,86,2/26/2025,9900
10KG,94,110,10340,55,55,86,3/6/2025,10340
10KG,94,110,10340,197,197,86,2/26/2025,10340
10KG,144,110,15840,236,346,86,,
10KG,101,110,11110,191,139,86,3/1/2025,11110
10KG,215,110,23650,237,237,86,2/26/2025,23650
10KG,50,110,5500,30,30,86,,
10KG,47,110,5170,1,1,86,2/26/2025,5170
10KG,43,110,4730,238,473,86,2/26/2025,4730
10KG,127,110,13970,103,11,86,,
10KG,96,110,10560,103,71,86,,
10KG,89,110,9790,239,239,86,2/26/2025,9790
10KG,219,110,24090,198,198,86,,
10KG,42,110,4620,240,240,86,2/26/2025,4620
10KG,47,110,5170,27,27,86,2/26/2025,5170
10KG,60,110,6600,48,48,86,3/3/2025,6600
10KG,160,110,17600,241,21,86,2/26/2025,17600
10KG,75,110,8250,221,6,86,2/26/2025,8250
10KG,110,110,12100,242,535,86,,
10KG,36,110,3960,187,83,86,2/26/2025,3960
10KG,34,110,3740,243,83,86,2/26/2025,3740
10KG,103,220,11330,198,198,86,,
20KG,252,220,55440,33,33,86,2/26/2025,55440
20KG,560,220,123200,4,32,87,,
20KG,253,220,55660,75,25,87,,
20KG,133,220,29260,16,16,87,,
20KG,73,220,16060,5,5,87,1/27/2025,16060
20KG,73,220,16060,9,9,87,2/4/2025,16060
20KG,45,220,9900,179,20,87,,
20KG,286,220,62920,36,36,88,,
